Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
   10, 10, 389427.64, 9290.1,         0.089160,         0.191613,         0.465312,        -1.707219,         0.506532,        -3.370407,        -0.321403,         0.117112,        -2.744408,         2.519319,         0.564448,         4.463333,         0.012610,         0.033458,         0.376904,        28.000000,        25.696257,         0.527451,         0.027351
   11, 11, 381089.82, 9125.81,         0.166929,         0.186784,         0.893701,        -1.776889,         0.486654,        -3.651235,        -0.344356,         0.115507,        -2.981264,         2.320602,         0.546250,         4.248244,        -0.000422,         0.032607,        -0.012953,        63.000000,        59.041988,         0.519995,         0.028861
   12, 12, 371082.66, 6843.9,         0.188988,         0.179412,         1.053373,        -1.840255,         0.465143,        -3.956321,        -0.338069,         0.113890,        -2.968381,         2.217243,         0.506557,         4.377090,        -0.001872,         0.031396,        -0.059637,        34.000000,        30.827624,         0.526231,         0.052544
   13, 13, 388281.84, -1760.78,         0.068741,         0.179817,         0.382283,        -2.138195,         0.485831,        -4.401112,        -0.295700,         0.109578,        -2.698542,         2.587456,         0.485656,         5.327757,         0.029850,         0.031558,         0.945878,        17.000000,        19.593423,         0.620771,         0.044383
   14, 14, 386771.66, -4857.11,         0.090847,         0.178128,         0.510011,        -2.329981,         0.482650,        -4.827475,        -0.292229,         0.108391,        -2.696066,         2.531569,         0.470629,         5.379125,         0.030665,         0.031445,         0.975217,        25.000000,        23.682895,         0.642818,         0.073527
   15, 15, 397029.93, 4912.15,        -0.030719,         0.188072,        -0.163334,        -1.733124,         0.514432,        -3.369007,        -0.280571,         0.114848,        -2.442986,         2.810490,         0.548749,         5.121635,         0.038824,         0.032917,         1.179450,        17.000000,        17.295009,         0.571247,         0.063174
   16, 16, 399583.28, 1217.51,        -0.071357,         0.187171,        -0.381240,        -1.813545,         0.518312,        -3.498946,        -0.262665,         0.113747,        -2.309207,         2.896545,         0.541433,         5.349777,         0.050229,         0.032926,         1.525512,        31.000000,        29.048022,         0.594572,         0.070873
   17, 17, 389413.79, 18915.59,         0.144879,         0.203719,         0.711174,        -1.459867,         0.525407,        -2.778547,        -0.326070,         0.127002,        -2.567443,         2.228504,         0.656530,         3.394369,        -0.007508,         0.036806,        -0.203981,        27.000000,        35.439057,         0.430129,         0.140087
   18, 18, 374811.31, 23395.2,         0.220137,         0.193547,         1.137384,        -1.400246,         0.503342,        -2.781896,        -0.321527,         0.128572,        -2.500755,         1.827231,         0.648266,         2.818642,        -0.022141,         0.035380,        -0.625786,        10.000000,        16.871828,         0.349867,         0.050613
   19, 19, 366291.01, 3851.09,         0.206948,         0.174561,         1.185535,        -2.047118,         0.448117,        -4.568263,        -0.329007,         0.110971,        -2.964809,         2.165268,         0.456260,         4.745688,         0.000730,         0.030612,         0.023844,        42.000000,        39.510632,         0.575066,         0.074604
   20, 20, 362053.67, 7027.25,         0.215609,         0.173929,         1.239639,        -1.939989,         0.443894,        -4.370388,        -0.324545,         0.111511,        -2.910438,         2.082471,         0.467026,         4.459001,        -0.003750,         0.030596,        -0.122553,        20.000000,        20.310019,         0.531829,         0.052977
   21, 21, 350567.45, 26456.28,         0.265518,         0.220301,         1.205255,        -1.248533,         0.533594,        -2.339857,        -0.242465,         0.151709,        -1.598228,         1.399710,         0.735324,         1.903529,        -0.049906,         0.039964,        -1.248767,        40.000000,        41.872140,         0.273696,         0.105269
   22, 22, 356783.59, 23682.89,         0.282733,         0.203357,         1.390329,        -1.403866,         0.500383,        -2.805584,        -0.303040,         0.135722,        -2.232796,         1.557034,         0.666589,         2.335822,        -0.038558,         0.036593,        -1.053714,        15.000000,        15.535262,         0.294855,         0.035412
   23, 23, 356225.47, 19763.98,         0.275582,         0.193155,         1.426741,        -1.537934,         0.477453,        -3.221118,        -0.325532,         0.125475,        -2.594404,         1.739699,         0.609083,         2.856258,        -0.030382,         0.034279,        -0.886307,        47.000000,        38.191824,         0.338485,         0.084599
   24, 24, 338360.54, 25697.56,         0.172067,         0.237414,         0.724755,        -1.277960,         0.581157,        -2.198992,        -0.177992,         0.168263,        -1.057818,         1.517759,         0.779903,         1.946088,        -0.038665,         0.042792,        -0.903556,        68.000000,        64.615270,         0.313980,         0.251748
   25, 25, 337846.31, 18213.38,         0.245898,         0.218577,         1.124994,        -1.889542,         0.518532,        -3.644019,        -0.276589,         0.143284,        -1.930363,         1.730226,         0.670713,         2.579681,        -0.022572,         0.039974,        -0.564675,        17.000000,        14.974733,         0.359468,         0.027090
   26, 26, 344074.13, 27136.92,         0.220075,         0.234138,         0.939938,        -1.156317,         0.565796,        -2.043700,        -0.191899,         0.165125,        -1.162145,         1.385927,         0.774796,         1.788764,        -0.051157,         0.042200,        -1.212255,        57.000000,        49.376989,         0.284038,         0.082826
   27, 27, 349087.82, 19336.47,         0.288771,         0.199491,         1.447537,        -1.623913,         0.473674,        -3.428336,        -0.323834,         0.126882,        -2.552244,         1.779369,         0.609293,         2.920385,        -0.034279,         0.035454,        -0.966875,        40.000000,        26.883008,         0.350070,         0.069504
   28, 28, 343402.57, 18620.67,         0.282340,         0.210489,         1.341350,        -1.697631,         0.485213,        -3.498733,        -0.304868,         0.134708,        -2.263182,         1.751649,         0.642453,         2.726503,        -0.034510,         0.037786,        -0.913314,        47.000000,        44.290631,         0.349761,         0.058795
   29, 29, 359036.48, 1198.74,         0.233622,         0.170665,         1.368895,        -2.374106,         0.426124,        -5.571396,        -0.304242,         0.107585,        -2.827912,         2.022770,         0.406158,         4.980255,         0.004877,         0.030054,         0.162286,        49.000000,        40.984421,         0.637914,         0.036201
   30, 30, 370771.99, -1522.12,         0.229405,         0.167280,         1.371385,        -2.418988,         0.433956,        -5.574266,        -0.333938,         0.104979,        -3.180986,         2.199236,         0.409366,         5.372301,         0.005879,         0.029282,         0.200787,        49.000000,        44.266967,         0.656847,         0.061871
   31, 31, 376842.13, -7139.16,         0.240204,         0.165541,         1.451020,        -2.755715,         0.433437,        -6.357814,        -0.327805,         0.102802,        -3.188706,         2.200147,         0.386718,         5.689277,         0.012772,         0.029182,         0.437658,        27.000000,        26.272906,         0.697026,         0.053511
   32, 32, 318049.53, 32744.59,        -0.247365,         0.243840,        -1.014455,        -0.926965,         0.786639,        -1.178388,         0.028041,         0.196415,         0.142766,         2.149458,         0.843408,         2.548541,         0.021761,         0.045220,         0.481220,       120.000000,       122.113836,         0.304744,         0.194182
   33, 33, 325761.21, 31092.21,        -0.090731,         0.254307,        -0.356778,        -1.220510,         0.754304,        -1.618061,        -0.030182,         0.195782,        -0.154161,         1.838380,         0.843750,         2.178822,         0.002077,         0.044988,         0.046171,        28.000000,        28.995105,         0.322726,         0.105439
   34, 34, 318112.24, 28405.62,        -0.265526,         0.240853,        -1.102437,        -0.970020,         0.792088,        -1.224636,         0.023722,         0.192996,         0.122917,         2.212323,         0.844409,         2.619967,         0.029304,         0.045713,         0.641050,        16.000000,        18.193435,         0.308164,         0.050930
   35, 35, 310480.1, 28809.03,        -0.480198,         0.254603,        -1.886067,        -0.042384,         0.834890,        -0.050766,         0.092387,         0.210808,         0.438253,         2.817320,         0.888884,         3.169503,         0.030485,         0.047949,         0.635781,        14.000000,        18.680516,         0.282427,         0.038288
   36, 36, 306513.97, 32751.48,        -0.508643,         0.258445,        -1.968090,         0.171302,         0.842744,         0.203267,         0.096777,         0.216387,         0.447239,         2.966888,         0.891248,         3.328913,         0.025342,         0.048717,         0.520197,        43.000000,        43.027917,         0.275281,         0.252608
   37, 37, 311395.51, 33538.42,        -0.398725,         0.252472,        -1.579283,        -0.343810,         0.835546,        -0.411480,         0.079220,         0.209444,         0.378239,         2.558719,         0.877883,         2.914647,         0.025424,         0.047172,         0.538962,        29.000000,        37.315654,         0.287165,         0.058349
   38, 38, 314408.34, -4572.95,        -0.417306,         0.193383,        -2.157928,        -1.468377,         0.469973,        -3.124388,        -0.068988,         0.126921,        -0.543547,         2.540501,         0.689647,         3.683769,         0.123937,         0.036778,         3.369879,       401.000000,       397.937397,         0.362033,         0.148101
   39, 39, 303850.22, 22478,        -0.699981,         0.259869,        -2.693591,         0.878856,         0.821459,         1.069871,         0.101172,         0.209700,         0.482460,         3.660228,         0.864183,         4.235476,         0.041082,         0.049816,         0.824672,       210.000000,       219.017488,         0.265338,         0.176301
   40, 40, 337540.25, -12310.61,         0.277039,         0.121119,         2.287324,        -2.543204,         0.255664,        -9.947431,        -0.349217,         0.099545,        -3.508147,         1.577459,         0.351469,         4.488192,         0.018444,         0.019692,         0.936606,       711.000000,       673.430984,         0.738627,         0.167790
   41, 41, 330948.96, -8687.59,         0.260041,         0.139674,         1.861768,        -2.455274,         0.281327,        -8.727485,        -0.361917,         0.108428,        -3.337847,         1.546136,         0.398565,         3.879257,         0.021377,         0.023299,         0.917530,       544.000000,       558.617634,         0.665159,         0.125186
   42, 42, 327143.99, -3103.01,         0.136774,         0.158317,         0.863923,        -2.277080,         0.345304,        -6.594422,        -0.310312,         0.112651,        -2.754625,         1.521894,         0.508631,         2.992136,         0.044787,         0.030070,         1.489424,       557.000000,       572.815283,         0.564325,         0.147968
   43, 43, 312830.72, 21412.1,        -0.518183,         0.242781,        -2.134368,        -0.076504,         0.774397,        -0.098791,         0.077552,         0.195414,         0.396860,         2.911709,         0.850097,         3.425148,         0.047817,         0.046553,         1.027158,       132.000000,       121.416961,         0.286851,         0.077892
   44, 44, 312874.14, -17053.63,         0.150475,         0.155909,         0.965148,        -2.254038,         0.361754,        -6.230858,        -0.364480,         0.118615,        -3.072788,         1.522845,         0.507587,         3.000167,         0.048831,         0.026271,         1.858728,       395.000000,       372.953357,         0.475765,         0.169565
   45, 45, 293680.38, -8010.1,        -0.372165,         0.250462,        -1.485915,        -1.219876,         0.621277,        -1.963499,        -0.113581,         0.176274,        -0.644344,         2.838237,         0.691512,         4.104393,         0.095588,         0.044706,         2.138127,        97.000000,       109.835374,         0.319664,         0.108978
   46, 46, 325185.11, 20460.45,        -0.055688,         0.232130,        -0.239899,        -1.812847,         0.737354,        -2.458584,        -0.102706,         0.173523,        -0.591886,         1.947678,         0.805517,         2.417923,         0.028838,         0.045738,         0.630504,        91.000000,        84.872599,         0.343784,         0.080987
   47, 47, 305971.31, 8472,        -0.879764,         0.259764,        -3.386777,         0.753090,         0.756782,         0.995121,         0.111386,         0.188401,         0.591214,         3.976434,         0.772831,         5.145283,         0.102327,         0.048425,         2.113083,        97.000000,       108.297501,         0.271675,         0.058896
   48, 48, 335330.5, -108.19,         0.245307,         0.163630,         1.499159,        -2.554247,         0.373465,        -6.839323,        -0.329726,         0.114618,        -2.876744,         1.672999,         0.426676,         3.921006,         0.020461,         0.029876,         0.684881,       148.000000,       155.820960,         0.598509,         0.128136
   49, 49, 339115.66, 3202.05,         0.277493,         0.179938,         1.542165,        -2.703278,         0.433780,        -6.231908,        -0.322082,         0.120612,        -2.670404,         1.755128,         0.450394,         3.896872,         0.011709,         0.033079,         0.353957,       269.000000,       254.192897,         0.561882,         0.149430
   50, 50, 309271.13, -10589.17,        -0.216303,         0.180414,        -1.198926,        -1.779044,         0.450826,        -3.946186,        -0.168438,         0.127012,        -1.326159,         2.438258,         0.638148,         3.820833,         0.090298,         0.033254,         2.715403,       183.000000,       193.201971,         0.389116,         0.089823
   51, 51, 319972.62, 24634.35,        -0.227204,         0.233788,        -0.971838,        -1.167162,         0.756679,        -1.542479,        -0.011402,         0.183494,        -0.062136,         2.195043,         0.824337,         2.662798,         0.033466,         0.045250,         0.739585,        86.000000,        86.119682,         0.317870,         0.082565
   52, 52, 317013.43, 12374.14,        -0.510486,         0.224011,        -2.278845,        -0.557781,         0.668773,        -0.834036,         0.008853,         0.166158,         0.053279,         2.946115,         0.774724,         3.802793,         0.084528,         0.044477,         1.900520,        86.000000,        95.584271,         0.302171,         0.047399
   53, 53, 323345.93, 2314.46,        -0.177601,         0.207863,        -0.854411,        -1.827458,         0.508621,        -3.592969,        -0.172017,         0.129963,        -1.323589,         2.165530,         0.627410,         3.451540,         0.087853,         0.041358,         2.124227,       244.000000,       267.312836,         0.403813,         0.143129
   54, 54, 327610.55, -7504.02,         0.215808,         0.146150,         1.476614,        -2.368757,         0.297480,        -7.962732,        -0.352863,         0.110663,        -3.188637,         1.511239,         0.447324,         3.378400,         0.030685,         0.025471,         1.204719,       120.000000,       106.449063,         0.620758,         0.023179
   55, 55, 343813.29, -11626.17,         0.268234,         0.120122,         2.233006,        -2.640688,         0.265969,        -9.928570,        -0.330724,         0.095751,        -3.454003,         1.685496,         0.338443,         4.980144,         0.018875,         0.020090,         0.939519,       297.000000,       310.407049,         0.759592,         0.111308
   56, 56, 342508.85, -4698.16,         0.267319,         0.140545,         1.902023,        -2.636296,         0.316856,        -8.320181,        -0.324245,         0.103136,        -3.143859,         1.656376,         0.355157,         4.663780,         0.018131,         0.024327,         0.745289,       393.000000,       391.483414,         0.703054,         0.138434
   57, 57, 333426.78, -13559.3,         0.281512,         0.124000,         2.270260,        -2.512158,         0.248604,       -10.105056,        -0.365005,         0.102540,        -3.559619,         1.541298,         0.352878,         4.367793,         0.018836,         0.019607,         0.960706,       103.000000,       113.416788,         0.725471,         0.016056
   58, 58, 330824.95, -14794.45,         0.286228,         0.130533,         2.192773,        -2.495475,         0.250905,        -9.945901,        -0.375468,         0.109263,        -3.436362,         1.521763,         0.360180,         4.225003,         0.018452,         0.020046,         0.920520,       136.000000,       139.022344,         0.712123,         0.115841
   59, 59, 304617.97, -15261.45,        -0.079298,         0.187423,        -0.423097,        -2.007583,         0.479037,        -4.190872,        -0.245541,         0.134211,        -1.829520,         2.333981,         0.595658,         3.918323,         0.072242,         0.033347,         2.166373,       160.000000,       170.542753,         0.389447,         0.178322
   60, 60, 338062.78, -13156.47,         0.275601,         0.119595,         2.304462,        -2.546790,         0.252742,       -10.076627,        -0.347016,         0.099331,        -3.493525,         1.580833,         0.348347,         4.538097,         0.018746,         0.019373,         0.967617,       102.000000,       102.282621,         0.745569,         0.038669
   61, 61, 325419.58, -15527.5,         0.273873,         0.139245,         1.966848,        -2.450199,         0.261015,        -9.387206,        -0.394225,         0.114584,        -3.440492,         1.508812,         0.373717,         4.037315,         0.022628,         0.021199,         1.067362,       142.000000,       144.538002,         0.662534,         0.068623
   62, 62, 324052.62, -12510.9,         0.226995,         0.146178,         1.552863,        -2.361209,         0.283352,        -8.333138,        -0.373370,         0.115941,        -3.220354,         1.507549,         0.428937,         3.514619,         0.030036,         0.023594,         1.272996,        83.000000,        83.313240,         0.617493,         0.066436
   63, 63, 327521.88, -17674.68,         0.294295,         0.133811,         2.199329,        -2.492740,         0.247567,       -10.068945,        -0.395790,         0.114112,        -3.468449,         1.485965,         0.353536,         4.203150,         0.019592,         0.019907,         0.984158,        78.000000,        76.260524,         0.697977,         0.019936
   64, 64, 322114.34, -17894.35,         0.285518,         0.141810,         2.013385,        -2.456674,         0.268577,        -9.147006,        -0.420225,         0.117771,        -3.568161,         1.446210,         0.378510,         3.820802,         0.024696,         0.021494,         1.149002,       201.000000,       186.892948,         0.628919,         0.077339
   65, 65, 320355.21, 5840.48,        -0.409904,         0.221213,        -1.852981,        -1.275906,         0.585732,        -2.178311,        -0.079535,         0.142143,        -0.559542,         2.762724,         0.688959,         4.009999,         0.108345,         0.044507,         2.434367,        87.000000,        95.924860,         0.333163,         0.048101
   66, 66, 330341.07, 12925.79,         0.161784,         0.210910,         0.767075,        -2.541826,         0.583424,        -4.356737,        -0.269307,         0.139578,        -1.929440,         1.922722,         0.634383,         3.030853,         0.023796,         0.041447,         0.574122,        89.000000,        86.976684,         0.397206,         0.045732
   67, 67, 318527.16, 8318.24,        -0.499063,         0.221688,        -2.251199,        -0.890571,         0.618680,        -1.439469,        -0.031986,         0.151636,        -0.210942,         2.959515,         0.726511,         4.073601,         0.105907,         0.044393,         2.385659,        80.000000,        79.807334,         0.313640,         0.057114
   68, 68, 347297.26, -13547.71,         0.261062,         0.117840,         2.215387,        -2.695755,         0.264102,       -10.207258,        -0.322806,         0.093718,        -3.444449,         1.759184,         0.332321,         5.293635,         0.019650,         0.019765,         0.994175,       105.000000,       114.883646,         0.776250,         0.059170
   69, 69, 321375.58, -10594.12,         0.135554,         0.153922,         0.880664,        -2.187452,         0.322476,        -6.783312,        -0.336271,         0.118092,        -2.847545,         1.429879,         0.551485,         2.592779,         0.048032,         0.027008,         1.778466,       114.000000,       129.119207,         0.546036,         0.064735
   70, 70, 318675.19, -8454.47,        -0.017200,         0.160902,        -0.106897,        -1.961664,         0.367933,        -5.331571,        -0.259849,         0.117270,        -2.215814,         1.556646,         0.640699,         2.429606,         0.072005,         0.030115,         2.390982,       101.000000,        93.739876,         0.473028,         0.069440
   71, 71, 350174.04, -12060.87,         0.255966,         0.121558,         2.105706,        -2.764608,         0.278719,        -9.918971,        -0.310545,         0.092904,        -3.342664,         1.809368,         0.326971,         5.533720,         0.020089,         0.020689,         0.970998,       181.000000,       166.837604,         0.774450,         0.086956
   72, 72, 329442.54, 5939.52,         0.137883,         0.200022,         0.689338,        -2.516699,         0.512969,        -4.906145,        -0.289381,         0.129452,        -2.235434,         1.980466,         0.565274,         3.503553,         0.035812,         0.038657,         0.926388,        82.000000,        79.208305,         0.451848,         0.086650
   73, 73, 307098.94, 992.68,        -0.813643,         0.250745,        -3.244901,        -0.325091,         0.654508,        -0.496696,         0.078377,         0.170062,         0.460876,         3.664521,         0.722517,         5.071885,         0.146803,         0.045348,         3.237239,        93.000000,       102.702599,         0.293821,         0.143862
   74, 74, 337247.61, 14030.91,         0.266923,         0.210547,         1.267757,        -2.300512,         0.515941,        -4.458863,        -0.299540,         0.137497,        -2.178525,         1.775117,         0.620477,         2.860892,        -0.009230,         0.039153,        -0.235727,        67.000000,        76.332799,         0.387021,         0.134091
   75, 75, 306612.95, -2173.79,        -0.714604,         0.240030,        -2.977144,        -0.811463,         0.604629,        -1.342083,         0.032933,         0.159976,         0.205864,         3.518902,         0.716423,         4.911768,         0.148258,         0.043569,         3.402815,        55.000000,        61.028741,         0.313363,         0.098055
   76, 76, 301727, -6640.87,        -0.517279,         0.239909,        -2.156142,        -1.170391,         0.602554,        -1.942383,        -0.056309,         0.165426,        -0.340389,         3.201948,         0.694563,         4.610021,         0.122427,         0.043352,         2.824053,        68.000000,        66.117997,         0.332036,         0.055090
   77, 77, 326724.18, 5478.1,         0.017568,         0.206084,         0.085246,        -2.264863,         0.530342,        -4.270573,        -0.248378,         0.131683,        -1.886183,         2.110035,         0.602674,         3.501121,         0.054867,         0.040537,         1.353526,        47.000000,        33.027649,         0.423155,         0.041332
   78, 78, 311503.39, 15708.66,        -0.682608,         0.242476,        -2.815160,         0.369341,         0.757408,         0.487638,         0.098987,         0.189605,         0.522068,         3.341088,         0.829204,         4.029272,         0.070453,         0.046468,         1.516160,        33.000000,        35.369483,         0.277219,         0.060474
   79, 79, 316934.08, -10632.09,         0.017026,         0.157911,         0.107820,        -1.998656,         0.362155,        -5.518781,        -0.283060,         0.117002,        -2.419266,         1.544528,         0.606692,         2.545819,         0.066468,         0.028694,         2.316426,        43.000000,        49.376154,         0.470273,         0.034267
   80, 80, 317980.71, -13171.59,         0.136894,         0.152816,         0.895810,        -2.178258,         0.328646,        -6.627986,        -0.350340,         0.117865,        -2.972379,         1.418610,         0.531078,         2.671188,         0.049712,         0.026234,         1.894923,        52.000000,        45.168017,         0.515505,         0.036434
   81, 81, 298790.59, -2464.08,        -0.591780,         0.251130,        -2.356470,        -0.773126,         0.632521,        -1.222293,        -0.017916,         0.176950,        -0.101252,         3.330097,         0.692599,         4.808118,         0.117327,         0.044728,         2.623115,        75.000000,        48.941521,         0.312978,         0.145667
   82, 82, 294903.64, 214.57,        -0.594998,         0.258264,        -2.303836,        -0.500778,         0.653792,        -0.765959,        -0.008633,         0.185894,        -0.046439,         3.330000,         0.701508,         4.746919,         0.102761,         0.046487,         2.210533,        33.000000,        20.545809,         0.301045,         0.053062
   83, 83, 284950.61, -7897.72,        -0.326596,         0.260324,        -1.254574,        -1.125432,         0.638241,        -1.763334,        -0.124662,         0.185158,        -0.673275,         2.652036,         0.725377,         3.656079,         0.082440,         0.045997,         1.792289,        11.000000,         6.514525,         0.302726,         0.075682
   84, 84, 302616.14, 12642.65,        -0.817836,         0.259333,        -3.153613,         0.942010,         0.770957,         1.221871,         0.088231,         0.193246,         0.456572,         4.010534,         0.780803,         5.136422,         0.074006,         0.049018,         1.509772,        23.000000,        17.556226,         0.268578,         0.030190
   85, 85, 298937.62, 11074.43,        -0.788363,         0.262430,        -3.004094,         0.795415,         0.754358,         1.054426,         0.063684,         0.193128,         0.329751,         4.000965,         0.748400,         5.346024,         0.075280,         0.050005,         1.505449,        43.000000,        26.817322,         0.272299,         0.031238
   86, 86, 292980.66, 10621.27,        -0.715269,         0.266919,        -2.679723,         0.620827,         0.746081,         0.832118,         0.038272,         0.198081,         0.193214,         3.832201,         0.735250,         5.212108,         0.066714,         0.051914,         1.285086,        46.000000,        54.847600,         0.272762,         0.136351
   87, 87, 291341.64, 3602.46,        -0.614563,         0.265587,        -2.313978,        -0.126420,         0.685765,        -0.184348,         0.003932,         0.194590,         0.020207,         3.423800,         0.722722,         4.737369,         0.085749,         0.049322,         1.738559,        19.000000,        14.221712,         0.288338,         0.038180
   88, 88, 296052.78, 6812.78,        -0.736923,         0.267515,        -2.754693,         0.441066,         0.735157,         0.599962,         0.036287,         0.196392,         0.184770,         3.865226,         0.736524,         5.247930,         0.083052,         0.051062,         1.626469,        11.000000,         7.892287,         0.280623,         0.022390
   89, 89, 314476.95, 3490.04,        -0.823639,         0.246570,        -3.340389,        -0.392074,         0.652622,        -0.600767,         0.086877,         0.160855,         0.540092,         3.486485,         0.759639,         4.589662,         0.159427,         0.047593,         3.349797,        30.000000,        30.197232,         0.289029,         0.105039
   90, 90, 311673.48, 10101.08,        -0.790055,         0.241308,        -3.274050,         0.348291,         0.717828,         0.485201,         0.104521,         0.177444,         0.589039,         3.541189,         0.779129,         4.545063,         0.104732,         0.045596,         2.296945,        27.000000,        29.025554,         0.275840,         0.062170
   91, 91, 300937.58, 3470.02,        -0.767781,         0.260345,        -2.949094,         0.047528,         0.692164,         0.068665,         0.051105,         0.185588,         0.275370,         3.786392,         0.720700,         5.253772,         0.113038,         0.047546,         2.377447,        18.000000,        22.456980,         0.290012,         0.153154
   92, 92, 286991.93, 9571.27,        -0.628666,         0.267035,        -2.354246,         0.274766,         0.712914,         0.385412,         0.020044,         0.198235,         0.101114,         3.503239,         0.730177,         4.797792,         0.065181,         0.051743,         1.259692,         7.000000,         9.286750,         0.273459,         0.063675
   93, 93, 307386.12, 16090.18,        -0.752219,         0.250302,        -3.005247,         0.763541,         0.775476,         0.984610,         0.104932,         0.194534,         0.539403,         3.665681,         0.822641,         4.455994,         0.065795,         0.047566,         1.383242,         7.000000,        11.861687,         0.269098,         0.030865
   94, 94, 300604.96, 17843.82,        -0.774516,         0.262686,        -2.948450,         1.110406,         0.806585,         1.376676,         0.083575,         0.203773,         0.410139,         4.005433,         0.818817,         4.891735,         0.050924,         0.050483,         1.008748,        15.000000,        17.105343,         0.263956,         0.024320
   95, 95, 303917.55, 29223.91,        -0.618759,         0.267169,        -2.315983,         0.692340,         0.873667,         0.792453,         0.109146,         0.224066,         0.487115,         3.397121,         0.923602,         3.678122,         0.025222,         0.051109,         0.493491,        44.000000,        42.427389,         0.265663,         0.088930
   96, 96, 296097.2, 19299.56,        -0.747238,         0.265800,        -2.811280,         1.105402,         0.805922,         1.371598,         0.065215,         0.206205,         0.316261,         4.015952,         0.797558,         5.035309,         0.044417,         0.051585,         0.861042,        25.000000,        18.731634,         0.262804,         0.057830
   97, 97, 291327.94, 19385.45,        -0.737870,         0.274256,        -2.690443,         1.218879,         0.834869,         1.459964,         0.051362,         0.214349,         0.239620,         4.095840,         0.806886,         5.076105,         0.035486,         0.054844,         0.647026,        15.000000,        16.572195,         0.259796,         0.040936
   98, 98, 288651.19, 16782.21,        -0.686140,         0.267236,        -2.567543,         0.777175,         0.762846,         1.018784,         0.041288,         0.202084,         0.204312,         3.780449,         0.740993,         5.101869,         0.049246,         0.052406,         0.939694,        53.000000,        57.002907,         0.264142,         0.221496
   99, 99, 321850.11, 16542.18,        -0.201947,         0.224168,        -0.900874,        -1.429641,         0.689043,        -2.074822,        -0.081177,         0.168054,        -0.483040,         2.346793,         0.793340,         2.958116,         0.048914,         0.044908,         1.089196,        24.000000,        28.888207,         0.333796,         0.058929
