Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
   11, 11, 381089.82, 9125.81,         0.021591,         0.294885,         0.073218,        -0.877685,         0.715856,        -1.226064,        -0.251070,         0.194905,        -1.288163,         2.215472,         0.979404,         2.262062,        -0.007508,         0.058893,        -0.127490,        63.000000,        59.028689,         0.450545,         0.061148
   12, 12, 371082.66, 6843.9,         0.116585,         0.208433,         0.559342,        -1.470727,         0.516549,        -2.847217,        -0.278432,         0.132852,        -2.095806,         2.146443,         0.642206,         3.342297,        -0.003917,         0.037251,        -0.105161,        34.000000,        31.264944,         0.474158,         0.079138
   13, 13, 388281.84, -1760.78,         0.172289,         0.318775,         0.540471,        -1.930646,         0.794156,        -2.431065,        -0.295571,         0.176704,        -1.672685,         2.277630,         0.961536,         2.368742,        -0.012707,         0.060974,        -0.208399,        17.000000,        18.822853,         0.563819,         0.102218
   14, 14, 386771.66, -4857.11,         0.233360,         0.293629,         0.794744,        -2.294501,         0.782374,        -2.932744,        -0.264026,         0.161153,        -1.638360,         2.048124,         0.901419,         2.272109,        -0.021471,         0.057008,        -0.376628,        25.000000,        23.592182,         0.558382,         0.118619
   15, 15, 397029.93, 4912.15,         0.110268,         0.388127,         0.284104,        -1.796088,         0.919314,        -1.953726,        -0.496580,         0.235570,        -2.107995,         2.708601,         1.234846,         2.193472,         0.053845,         0.074847,         0.719404,        17.000000,        16.235294,         0.564207,         0.152420
   16, 16, 399583.28, 1217.51,         0.200929,         0.385411,         0.521336,        -2.697375,         1.062920,        -2.537704,        -0.505983,         0.235786,        -2.145944,         2.429400,         1.245221,         1.950979,         0.071175,         0.074562,         0.954577,        31.000000,        27.943672,         0.565789,         0.185984
   17, 17, 389413.79, 18915.59,         0.029464,         0.456485,         0.064546,        -0.703972,         1.034990,        -0.680173,        -0.395676,         0.278778,        -1.419319,         2.057780,         1.468062,         1.401698,         0.032536,         0.078470,         0.414626,        27.000000,        32.093295,         0.367436,         0.326213
   18, 18, 374811.31, 23395.2,         0.347176,         0.442144,         0.785210,        -1.071276,         1.003502,        -1.067538,        -0.333152,         0.312830,        -1.064962,         0.867896,         1.199782,         0.723378,        -0.044992,         0.064673,        -0.695680,        10.000000,        16.060879,         0.254766,         0.149966
   19, 19, 366291.01, 3851.09,         0.198642,         0.177383,         1.119849,        -2.015655,         0.454523,        -4.434656,        -0.325086,         0.112800,        -2.881956,         2.176135,         0.469638,         4.633644,         0.001237,         0.031077,         0.039809,        42.000000,        39.518901,         0.588911,         0.076445
   20, 20, 362053.67, 7027.25,         0.215179,         0.174084,         1.236064,        -1.938098,         0.444243,        -4.362696,        -0.324337,         0.111620,        -2.905719,         2.082882,         0.467825,         4.452264,        -0.003726,         0.030619,        -0.121686,        20.000000,        20.310534,         0.552515,         0.053083
   21, 21, 350567.45, 26456.28,         0.180544,         0.305277,         0.591411,        -0.723100,         0.738318,        -0.979388,        -0.087440,         0.245242,        -0.356547,         1.056580,         0.915150,         1.154543,        -0.065372,         0.045844,        -1.425974,        40.000000,        42.253029,         0.231080,         0.130887
   22, 22, 356783.59, 23682.89,         0.223649,         0.271721,         0.823085,        -0.880147,         0.672968,        -1.307857,        -0.146268,         0.224200,        -0.652397,         1.067458,         0.900709,         1.185131,        -0.060982,         0.044088,        -1.383197,        15.000000,        15.500374,         0.250317,         0.046182
   23, 23, 356225.47, 19763.98,         0.244995,         0.217247,         1.127727,        -1.161525,         0.544846,        -2.131840,        -0.216760,         0.164841,        -1.314962,         1.356720,         0.804330,         1.686769,        -0.049563,         0.040433,        -1.225813,        47.000000,        38.165858,         0.299900,         0.094663
   24, 24, 338360.54, 25697.56,         0.118212,         0.283452,         0.417044,        -1.003356,         0.723721,        -1.386386,        -0.094026,         0.214795,        -0.437749,         1.392322,         0.876256,         1.588943,        -0.046575,         0.046589,        -0.999717,        68.000000,        64.377344,         0.296959,         0.320799
   25, 25, 337846.31, 18213.38,         0.252022,         0.210338,         1.198179,        -1.961762,         0.491515,        -3.991255,        -0.299814,         0.133684,        -2.242708,         1.799900,         0.609383,         2.953645,        -0.018392,         0.037929,        -0.484917,        17.000000,        14.984289,         0.371090,         0.025256
   26, 26, 344074.13, 27136.92,         0.131618,         0.308365,         0.426827,        -0.712946,         0.756404,        -0.942548,        -0.068642,         0.242442,        -0.283129,         1.219516,         0.909367,         1.341060,        -0.060173,         0.047012,        -1.279953,        57.000000,        49.503087,         0.257934,         0.103223
   27, 27, 349087.82, 19336.47,         0.272963,         0.209930,         1.300258,        -1.449767,         0.500050,        -2.899245,        -0.276540,         0.140925,        -1.962319,         1.640673,         0.708642,         2.315237,        -0.042654,         0.038339,        -1.112550,        40.000000,        27.067679,         0.334486,         0.074488
   28, 28, 343402.57, 18620.67,         0.283620,         0.209275,         1.355254,        -1.714153,         0.482275,        -3.554302,        -0.309071,         0.133321,        -2.318252,         1.763884,         0.632268,         2.789772,        -0.033694,         0.037477,        -0.899063,        47.000000,        44.306218,         0.359707,         0.058020
   29, 29, 359036.48, 1198.74,         0.263705,         0.148680,         1.773638,        -2.448545,         0.368963,        -6.636297,        -0.324886,         0.096495,        -3.366868,         1.988409,         0.351454,         5.657658,         0.002066,         0.026074,         0.079218,        49.000000,        40.788683,         0.659080,         0.030746
   30, 30, 370771.99, -1522.12,         0.209043,         0.178243,         1.172800,        -2.341881,         0.464042,        -5.046698,        -0.323760,         0.111379,        -2.906833,         2.247945,         0.466776,         4.815899,         0.006135,         0.031383,         0.195478,        49.000000,        44.352502,         0.648955,         0.068049
   31, 31, 376842.13, -7139.16,         0.259864,         0.197733,         1.314219,        -2.829503,         0.526797,        -5.371145,        -0.318320,         0.118238,        -2.692199,         2.201498,         0.566741,         3.884489,         0.005209,         0.035366,         0.147276,        27.000000,        26.293953,         0.660961,         0.066766
   32, 32, 318049.53, 32744.59,        -0.180058,         0.328493,        -0.548134,        -1.339619,         1.353283,        -0.989903,         0.031845,         0.274301,         0.116096,         1.943227,         1.217928,         1.595519,         0.013175,         0.058991,         0.223341,       120.000000,       120.326683,         0.297865,         0.279447
   33, 33, 325761.21, 31092.21,        -0.012043,         0.326889,        -0.036842,        -1.866899,         1.241927,        -1.503227,        -0.012363,         0.252802,        -0.048905,         1.492679,         1.071643,         1.392889,         0.001871,         0.055593,         0.033649,        28.000000,        29.104993,         0.324356,         0.140811
   34, 34, 318112.24, 28405.62,        -0.266549,         0.297419,        -0.896208,        -1.005539,         1.091018,        -0.921652,         0.055885,         0.243143,         0.229846,         2.166251,         1.068480,         2.027414,         0.019695,         0.053284,         0.369629,        16.000000,        18.267179,         0.294363,         0.067141
   35, 35, 310480.1, 28809.03,        -0.533390,         0.305851,        -1.743956,         0.382851,         1.227257,         0.311957,         0.090001,         0.269515,         0.333937,         3.156356,         1.243401,         2.538487,         0.017036,         0.058318,         0.292130,        14.000000,        18.456227,         0.253675,         0.055400
   36, 36, 306513.97, 32751.48,        -0.594912,         0.358892,        -1.657635,         1.239674,         1.702017,         0.728355,         0.011775,         0.315863,         0.037279,         3.961158,         1.575325,         2.514502,        -0.006050,         0.069060,        -0.087607,        43.000000,        42.341276,         0.232503,         0.442717
   37, 37, 311395.51, 33538.42,        -0.398752,         0.344117,        -1.158769,        -0.111738,         1.584515,        -0.070519,         0.037530,         0.300954,         0.124705,         2.862765,         1.427729,         2.005118,         0.009532,         0.064259,         0.148332,        29.000000,        36.536661,         0.258199,         0.151989
   38, 38, 314408.34, -4572.95,        -0.003500,         0.128480,        -0.027243,        -2.057853,         0.275031,        -7.482254,        -0.238181,         0.089438,        -2.663089,         2.075454,         0.363105,         5.715857,         0.053531,         0.022427,         2.386926,       401.000000,       403.250996,         0.452733,         0.091422
   39, 39, 303850.22, 22478,        -0.815932,         0.299366,        -2.725537,         1.979657,         1.139957,         1.736607,         0.077959,         0.262970,         0.296457,         4.570794,         1.206698,         3.787852,         0.008211,         0.062677,         0.131009,       210.000000,       217.718512,         0.231036,         0.270386
   40, 40, 337540.25, -12310.61,         0.238382,         0.101490,         2.348825,        -2.541570,         0.216479,       -11.740494,        -0.349136,         0.077688,        -4.494094,         1.671603,         0.289671,         5.770696,         0.027563,         0.016306,         1.690352,       711.000000,       668.869127,         0.724055,         0.121591
   41, 41, 330948.96, -8687.59,         0.229369,         0.104189,         2.201476,        -2.487196,         0.217998,       -11.409239,        -0.355895,         0.077720,        -4.579220,         1.672733,         0.289091,         5.786180,         0.028685,         0.017045,         1.682874,       544.000000,       557.413853,         0.677933,         0.062972
   42, 42, 327143.99, -3103.01,         0.174538,         0.111931,         1.559329,        -2.396633,         0.233303,       -10.272606,        -0.323212,         0.081075,        -3.986597,         1.805589,         0.303942,         5.940567,         0.032772,         0.018720,         1.750648,       557.000000,       577.718211,         0.604001,         0.073792
   43, 43, 312830.72, 21412.1,        -0.592264,         0.262420,        -2.256927,         0.229736,         0.872646,         0.263264,         0.126028,         0.213550,         0.590158,         3.028263,         0.933351,         3.244507,         0.044393,         0.049238,         0.901596,       132.000000,       121.027326,         0.256235,         0.084982
   44, 44, 312874.14, -17053.63,         0.157262,         0.115059,         1.366790,        -2.303532,         0.239029,        -9.637041,        -0.341349,         0.086662,        -3.938850,         1.759729,         0.310991,         5.658451,         0.038790,         0.018678,         2.076741,       395.000000,       373.537335,         0.555541,         0.097675
   45, 45, 293680.38, -8010.1,        -0.368129,         0.248229,        -1.483019,        -1.231634,         0.615365,        -2.001468,        -0.114269,         0.174525,        -0.654746,         2.821763,         0.685939,         4.113725,         0.095344,         0.044362,         2.149256,        97.000000,       109.783649,         0.288805,         0.108024
   46, 46, 325185.11, 20460.45,        -0.055334,         0.231372,        -0.239158,        -1.813532,         0.734145,        -2.470265,        -0.103840,         0.172784,        -0.600982,         1.950471,         0.803091,         2.428704,         0.028978,         0.045661,         0.634622,        91.000000,        84.876368,         0.319416,         0.080749
   47, 47, 305971.31, 8472,        -0.670567,         0.223185,        -3.004530,        -0.219481,         0.596684,        -0.367835,         0.035857,         0.152233,         0.235543,         3.404808,         0.650226,         5.236344,         0.106444,         0.040720,         2.614076,        97.000000,       108.906547,         0.251518,         0.048153
   48, 48, 335330.5, -108.19,         0.224317,         0.114759,         1.954680,        -2.522381,         0.245031,       -10.294123,        -0.330077,         0.083289,        -3.963045,         1.825504,         0.302840,         6.027939,         0.022527,         0.019439,         1.158883,       148.000000,       155.901731,         0.636256,         0.071970
   49, 49, 339115.66, 3202.05,         0.250731,         0.124573,         2.012718,        -2.532033,         0.272400,        -9.295277,        -0.333439,         0.088827,        -3.753796,         1.861434,         0.318293,         5.848177,         0.013767,         0.021615,         0.636927,       269.000000,       253.543301,         0.618331,         0.090195
   50, 50, 309271.13, -10589.17,         0.008932,         0.132686,         0.067319,        -2.060929,         0.292224,        -7.052577,        -0.251012,         0.093988,        -2.670684,         2.067617,         0.370686,         5.577819,         0.052244,         0.023095,         2.262148,       183.000000,       195.002468,         0.432697,         0.058770
   51, 51, 319972.62, 24634.35,        -0.277075,         0.274736,        -1.008515,        -1.011041,         0.933114,        -1.083512,         0.050238,         0.217159,         0.231343,         2.178956,         0.936342,         2.327095,         0.027416,         0.049304,         0.556050,        86.000000,        85.837451,         0.298090,         0.094253
   52, 52, 317013.43, 12374.14,        -0.313949,         0.187780,        -1.671895,        -1.204203,         0.503136,        -2.393396,        -0.088833,         0.125429,        -0.708231,         2.657582,         0.594687,         4.468876,         0.074643,         0.037878,         1.970607,        86.000000,        95.961225,         0.290390,         0.037436
   53, 53, 323345.93, 2314.46,         0.063537,         0.126310,         0.503029,        -2.211229,         0.267564,        -8.264283,        -0.262432,         0.088947,        -2.950417,         1.992063,         0.353876,         5.629261,         0.044546,         0.022385,         1.989978,       244.000000,       271.631329,         0.496180,         0.073324
   54, 54, 327610.55, -7504.02,         0.209823,         0.106389,         1.972216,        -2.440557,         0.220940,       -11.046226,        -0.349114,         0.078419,        -4.451930,         1.700334,         0.292711,         5.808920,         0.030892,         0.017533,         1.761962,       120.000000,       106.746722,         0.646808,         0.011510
   55, 55, 343813.29, -11626.17,         0.226887,         0.103090,         2.200857,        -2.571421,         0.225759,       -11.390131,        -0.322430,         0.078164,        -4.125035,         1.751457,         0.293752,         5.962362,         0.025946,         0.016771,         1.547110,       297.000000,       308.083169,         0.731325,         0.086650
   56, 56, 342508.85, -4698.16,         0.238865,         0.108624,         2.199000,        -2.574589,         0.237917,       -10.821385,        -0.322262,         0.079664,        -4.045260,         1.812223,         0.294054,         6.162895,         0.019826,         0.018131,         1.093453,       393.000000,       388.947535,         0.691575,         0.093195
   57, 57, 333426.78, -13559.3,         0.247618,         0.100901,         2.454056,        -2.528160,         0.212380,       -11.903960,        -0.369412,         0.077981,        -4.737177,         1.615862,         0.288613,         5.598706,         0.028804,         0.016061,         1.793405,       103.000000,       113.697766,         0.718821,         0.010332
   58, 58, 330824.95, -14794.45,         0.253306,         0.100593,         2.518121,        -2.522704,         0.210076,       -12.008554,        -0.381365,         0.078370,        -4.866211,         1.584657,         0.288363,         5.495360,         0.029538,         0.015907,         1.856944,       136.000000,       139.682536,         0.715319,         0.066371
   59, 59, 304617.97, -15261.45,         0.005854,         0.143548,         0.040781,        -2.042943,         0.340975,        -5.991481,        -0.260311,         0.103106,        -2.524687,         2.038663,         0.409915,         4.973385,         0.055162,         0.024847,         2.220105,       160.000000,       170.608848,         0.396912,         0.119253
   60, 60, 338062.78, -13156.47,         0.238256,         0.101158,         2.355287,        -2.544374,         0.216023,       -11.778229,        -0.348843,         0.077905,        -4.477818,         1.668472,         0.290261,         5.748180,         0.027856,         0.016178,         1.721882,       102.000000,       101.965518,         0.729234,         0.023765
   61, 61, 325419.58, -15527.5,         0.249654,         0.101748,         2.453650,        -2.492771,         0.209639,       -11.890750,        -0.389416,         0.078921,        -4.934233,         1.572829,         0.288311,         5.455320,         0.030891,         0.016108,         1.917689,       142.000000,       144.779037,         0.689721,         0.035403
   62, 62, 324052.62, -12510.9,         0.224855,         0.104399,         2.153815,        -2.445829,         0.214689,       -11.392435,        -0.371166,         0.078660,        -4.718638,         1.629862,         0.290434,         5.611817,         0.032008,         0.016890,         1.895097,        83.000000,        83.439545,         0.658456,         0.031060
   63, 63, 327521.88, -17674.68,         0.257574,         0.099884,         2.578724,        -2.521644,         0.206819,       -12.192500,        -0.393729,         0.079387,        -4.959598,         1.554466,         0.287840,         5.400450,         0.031146,         0.015555,         2.002315,        78.000000,        76.017098,         0.714503,         0.010972
   64, 64, 322114.34, -17894.35,         0.244855,         0.102525,         2.388247,        -2.480550,         0.209614,       -11.833915,        -0.392523,         0.080473,        -4.877678,         1.576168,         0.289008,         5.453723,         0.032401,         0.016038,         2.020309,       201.000000,       187.112485,         0.678513,         0.041555
   65, 65, 320355.21, 5840.48,        -0.059042,         0.141314,        -0.417808,        -1.987866,         0.313253,        -6.345886,        -0.201913,         0.097134,        -2.078714,         2.160246,         0.420192,         5.141098,         0.059499,         0.026606,         2.236295,        87.000000,        97.245575,         0.406105,         0.029933
   66, 66, 330341.07, 12925.79,         0.130517,         0.177208,         0.736517,        -2.330332,         0.418846,        -5.563695,        -0.278073,         0.116436,        -2.388206,         2.003415,         0.466530,         4.294287,         0.027886,         0.033354,         0.836058,        89.000000,        87.566715,         0.421313,         0.035480
   67, 67, 318527.16, 8318.24,        -0.164782,         0.156559,        -1.052519,        -1.741539,         0.367602,        -4.737568,        -0.154853,         0.104957,        -1.475389,         2.342024,         0.475748,         4.922825,         0.070120,         0.030361,         2.309547,        80.000000,        81.778779,         0.348575,         0.033273
   68, 68, 347297.26, -13547.71,         0.223186,         0.103031,         2.166211,        -2.599073,         0.229873,       -11.306545,        -0.318177,         0.078650,        -4.045464,         1.778940,         0.297309,         5.983482,         0.026718,         0.016720,         1.598027,       105.000000,       114.282534,         0.746697,         0.044212
   69, 69, 321375.58, -10594.12,         0.188169,         0.108410,         1.735713,        -2.380004,         0.222109,       -10.715500,        -0.348265,         0.079818,        -4.363217,         1.713129,         0.296374,         5.780298,         0.034628,         0.017821,         1.943110,       114.000000,       130.442348,         0.616248,         0.035230
   70, 70, 318675.19, -8454.47,         0.132582,         0.114181,         1.161157,        -2.287242,         0.235172,        -9.725806,        -0.314274,         0.082209,        -3.822873,         1.832160,         0.310037,         5.909493,         0.039360,         0.019065,         2.064541,       101.000000,        93.126773,         0.562166,         0.025786
   71, 71, 350174.04, -12060.87,         0.227427,         0.105476,         2.156192,        -2.639840,         0.239433,       -11.025400,        -0.313488,         0.079033,        -3.966559,         1.832557,         0.298318,         6.142965,         0.024290,         0.017402,         1.395855,       181.000000,       165.566193,         0.745746,         0.068011
   72, 72, 329442.54, 5939.52,         0.139974,         0.135320,         1.034396,        -2.374812,         0.288761,        -8.224141,        -0.292066,         0.095433,        -3.060421,         1.952227,         0.356208,         5.480574,         0.032370,         0.024558,         1.318100,        82.000000,        79.774861,         0.518362,         0.049251
   73, 73, 307098.94, 992.68,        -0.370177,         0.175148,        -2.113506,        -1.342437,         0.425595,        -3.154262,        -0.074546,         0.117551,        -0.634156,         2.717288,         0.517836,         5.247396,         0.096156,         0.031659,         3.037193,        93.000000,       108.114562,         0.299545,         0.086877
   74, 74, 337247.61, 14030.91,         0.256465,         0.186133,         1.377860,        -2.282961,         0.431253,        -5.293781,        -0.334293,         0.119076,        -2.807384,         1.917767,         0.465830,         4.116879,        -0.001983,         0.033156,        -0.059803,        67.000000,        76.731092,         0.446764,         0.095834
   75, 75, 306612.95, -2173.79,        -0.273028,         0.165270,        -1.652013,        -1.559071,         0.395327,        -3.943753,        -0.116692,         0.112592,        -1.036414,         2.569067,         0.494448,         5.195823,         0.085182,         0.029881,         2.850720,        55.000000,        64.508454,         0.319669,         0.057177
   76, 76, 301727, -6640.87,        -0.261542,         0.181589,        -1.440295,        -1.573019,         0.446833,        -3.520374,        -0.135471,         0.126138,        -1.073985,         2.613089,         0.538871,         4.849196,         0.084373,         0.032970,         2.559101,        68.000000,        66.702479,         0.310882,         0.040989
   77, 77, 326724.18, 5478.1,         0.093859,         0.134264,         0.699063,        -2.286549,         0.286045,        -7.993665,        -0.272020,         0.094427,        -2.880738,         1.993761,         0.365051,         5.461594,         0.039077,         0.024490,         1.595635,        47.000000,        33.451040,         0.494601,         0.019133
   78, 78, 311503.39, 15708.66,        -0.623619,         0.233010,        -2.676356,         0.116668,         0.710793,         0.164138,         0.066914,         0.179335,         0.373124,         3.236880,         0.785736,         4.119551,         0.071588,         0.044925,         1.593487,        33.000000,        35.321886,         0.248790,         0.056446
   79, 79, 316934.08, -10632.09,         0.136012,         0.114504,         1.187840,        -2.286122,         0.235333,        -9.714396,        -0.318736,         0.083091,        -3.835998,         1.822690,         0.309199,         5.894877,         0.039257,         0.019009,         2.065169,        43.000000,        49.748995,         0.560234,         0.017519
   80, 80, 317980.71, -13171.59,         0.178625,         0.110416,         1.617743,        -2.354893,         0.225138,       -10.459788,        -0.346757,         0.081932,        -4.232272,         1.729218,         0.299444,         5.774764,         0.035922,         0.018010,         1.994568,        52.000000,        45.820383,         0.598501,         0.019982
   81, 81, 298790.59, -2464.08,        -0.488106,         0.223803,        -2.180960,        -1.031429,         0.557682,        -1.849494,        -0.049116,         0.155018,        -0.316838,         3.036638,         0.626372,         4.847977,         0.108031,         0.040350,         2.677348,        75.000000,        48.186361,         0.279158,         0.119904
   82, 82, 294903.64, 214.57,        -0.596338,         0.258744,        -2.304743,        -0.494541,         0.655193,        -0.754802,        -0.008357,         0.186304,        -0.044855,         3.335766,         0.702702,         4.747058,         0.102710,         0.046582,         2.204895,        33.000000,        20.550358,         0.268374,         0.053221
   83, 83, 284950.61, -7897.72,        -0.334981,         0.312243,        -1.072822,        -0.873672,         0.772319,        -1.131232,        -0.131530,         0.218717,        -0.601373,         2.902461,         0.844415,         3.437244,         0.067553,         0.055541,         1.216273,        11.000000,         6.641143,         0.276547,         0.093677
   84, 84, 302616.14, 12642.65,        -0.845330,         0.265606,        -3.182642,         1.139115,         0.805561,         1.414064,         0.093275,         0.199871,         0.466676,         4.150999,         0.811916,         5.112597,         0.069204,         0.051052,         1.355547,        23.000000,        17.505132,         0.235225,         0.031932
   85, 85, 298937.62, 11074.43,        -0.842977,         0.277485,        -3.037922,         1.261854,         0.839183,         1.503669,         0.064158,         0.209462,         0.306299,         4.376075,         0.824268,         5.309045,         0.061269,         0.055361,         1.106723,        43.000000,        26.878965,         0.238042,         0.034064
   86, 86, 292980.66, 10621.27,        -0.818891,         0.304972,        -2.685133,         1.700688,         0.979749,         1.735841,         0.044001,         0.248791,         0.176860,         4.704341,         0.969470,         4.852487,         0.023302,         0.065759,         0.354359,        46.000000,        54.821659,         0.237920,         0.169082
   87, 87, 291341.64, 3602.46,        -0.678150,         0.288538,        -2.350294,         0.389763,         0.796889,         0.489106,         0.006443,         0.215276,         0.029930,         3.805307,         0.797590,         4.771006,         0.071952,         0.054588,         1.318081,        19.000000,        14.272182,         0.254697,         0.044267
   88, 88, 296052.78, 6812.78,        -0.757255,         0.273335,        -2.770430,         0.605115,         0.767647,         0.788272,         0.035753,         0.202166,         0.176849,         3.997026,         0.759991,         5.259304,         0.078765,         0.052708,         1.494363,        11.000000,         7.901938,         0.247960,         0.023443
   89, 89, 314476.95, 3490.04,        -0.188103,         0.147455,        -1.275662,        -1.724602,         0.339142,        -5.085187,        -0.145883,         0.099747,        -1.462534,         2.332240,         0.450864,         5.172827,         0.076130,         0.027196,         2.799270,        30.000000,        30.663294,         0.356001,         0.058021
   90, 90, 311673.48, 10101.08,        -0.492065,         0.197804,        -2.487644,        -0.753873,         0.525637,        -1.434209,        -0.024964,         0.132082,        -0.189006,         2.973210,         0.605263,         4.912259,         0.094344,         0.037952,         2.485867,        27.000000,        28.924881,         0.266176,         0.046769
   91, 91, 300937.58, 3470.02,        -0.648950,         0.231726,        -2.800510,        -0.491609,         0.589176,        -0.834400,         0.021050,         0.158856,         0.132511,         3.365019,         0.639707,         5.260254,         0.114943,         0.041762,         2.752319,        18.000000,        21.746795,         0.261915,         0.120884
   92, 92, 286991.93, 9571.27,        -0.809134,         0.333012,        -2.429747,         1.988601,         1.131645,         1.757266,         0.125460,         0.285533,         0.439388,         4.585218,         1.111066,         4.126865,        -0.013659,         0.074539,        -0.183242,         7.000000,         9.883585,         0.232543,         0.105817
   93, 93, 307386.12, 16090.18,        -0.789672,         0.256797,        -3.075080,         0.968411,         0.812082,         1.192504,         0.120676,         0.200985,         0.600425,         3.781379,         0.854076,         4.427449,         0.062459,         0.049031,         1.273872,         7.000000,        11.907521,         0.236215,         0.032061
   94, 94, 300604.96, 17843.82,        -0.880745,         0.298703,        -2.948569,         2.201542,         1.045189,         2.106358,         0.076688,         0.250419,         0.306237,         4.901968,         1.085018,         4.517869,         0.010698,         0.064750,         0.165213,        15.000000,        16.880383,         0.229843,         0.032196
   95, 95, 303917.55, 29223.91,        -0.730817,         0.337511,        -2.165310,         2.011524,         1.472873,         1.365714,         0.020820,         0.306759,         0.067872,         4.606488,         1.504486,         3.061835,        -0.012914,         0.069522,        -0.185750,        44.000000,        42.146024,         0.223918,         0.131979
   96, 96, 296097.2, 19299.56,        -0.874073,         0.326885,        -2.673949,         2.903370,         1.230820,         2.358892,        -0.000671,         0.293829,        -0.002284,         5.711147,         1.304281,         4.378771,        -0.034288,         0.079693,        -0.430248,        25.000000,        19.314749,         0.223228,         0.092079
   97, 97, 291327.94, 19385.45,        -0.848911,         0.346760,        -2.448126,         3.386139,         1.350355,         2.507592,        -0.053481,         0.328372,        -0.162866,         6.371970,         1.495298,         4.261337,        -0.078625,         0.092860,        -0.846706,        15.000000,        16.342098,         0.212451,         0.080929
   98, 98, 288651.19, 16782.21,        -0.850778,         0.349570,        -2.433784,         3.203931,         1.315721,         2.435114,         0.022224,         0.321977,         0.069024,         6.045052,         1.410092,         4.286991,        -0.079668,         0.093026,        -0.856406,        53.000000,        53.260214,         0.214183,         0.396848
   99, 99, 321850.11, 16542.18,        -0.161551,         0.203195,        -0.795057,        -1.543084,         0.592055,        -2.606321,        -0.123954,         0.142119,        -0.872183,         2.372137,         0.679960,         3.488640,         0.049950,         0.041711,         1.197530,        24.000000,        28.845264,         0.308096,         0.051947
