Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
   10, 10, 389427.64, 9290.1,         0.083400,         0.230436,         0.361921,        -1.384686,         0.582338,        -2.377803,        -0.289484,         0.139219,        -2.079336,         2.373764,         0.731377,         3.245610,        -0.004771,         0.042617,        -0.111960,        28.000000,        25.181665,         0.478220,         0.045929
   11, 11, 381089.82, 9125.81,         0.120175,         0.219483,         0.547537,        -1.408269,         0.546964,        -2.574702,        -0.295545,         0.135271,        -2.184833,         2.227617,         0.703785,         3.165196,        -0.009400,         0.040260,        -0.233482,        63.000000,        58.968781,         0.466529,         0.037590
   12, 12, 371082.66, 6843.9,         0.126694,         0.204077,         0.620815,        -1.528794,         0.508508,        -3.006433,        -0.291269,         0.129686,        -2.245950,         2.177269,         0.624306,         3.487500,        -0.002759,         0.036228,        -0.076162,        34.000000,        31.159693,         0.474995,         0.074461
   13, 13, 388281.84, -1760.78,         0.063874,         0.212816,         0.300135,        -1.961827,         0.565206,        -3.470994,        -0.292984,         0.125880,        -2.327483,         2.637454,         0.634974,         4.153638,         0.019783,         0.037555,         0.526772,        17.000000,        19.424834,         0.584495,         0.058761
   14, 14, 386771.66, -4857.11,         0.096015,         0.206550,         0.464849,        -2.250403,         0.555873,        -4.048410,        -0.295327,         0.122168,        -2.417382,         2.584424,         0.603947,         4.279221,         0.022768,         0.036398,         0.625532,        25.000000,        23.705210,         0.617682,         0.087353
   15, 15, 397029.93, 4912.15,        -0.059629,         0.221573,        -0.269115,        -1.461835,         0.597644,        -2.445997,        -0.267077,         0.134981,        -1.978633,         2.857458,         0.688640,         4.149420,         0.031019,         0.039850,         0.778394,        17.000000,        17.259495,         0.540208,         0.074449
   16, 16, 399583.28, 1217.51,        -0.112627,         0.218994,        -0.514293,        -1.573910,         0.609360,        -2.582889,        -0.255811,         0.134014,        -1.908833,         3.027191,         0.678989,         4.458378,         0.047551,         0.039152,         1.214523,        31.000000,        28.916713,         0.569954,         0.086087
   17, 17, 389413.79, 18915.59,         0.132409,         0.242269,         0.546537,        -1.134873,         0.604118,        -1.878561,        -0.280816,         0.160964,        -1.744594,         2.010856,         0.831685,         2.417808,        -0.022706,         0.048610,        -0.467099,        27.000000,        35.220015,         0.393374,         0.163944
   18, 18, 374811.31, 23395.2,         0.202575,         0.216500,         0.935678,        -1.137612,         0.560854,        -2.028357,        -0.263068,         0.162108,        -1.622792,         1.556895,         0.774145,         2.011115,        -0.033214,         0.042514,        -0.781244,        10.000000,        16.791449,         0.319277,         0.059831
   19, 19, 366291.01, 3851.09,         0.142077,         0.194394,         0.730871,        -1.818298,         0.488383,        -3.723097,        -0.294348,         0.123394,        -2.385424,         2.222343,         0.550641,         4.035918,         0.005099,         0.033847,         0.150655,        42.000000,        39.603791,         0.544750,         0.087127
   20, 20, 362053.67, 7027.25,         0.141812,         0.201166,         0.704953,        -1.627090,         0.493105,        -3.299680,        -0.286659,         0.130548,        -2.195814,         2.143730,         0.606232,         3.536157,         0.000020,         0.034911,         0.000577,        20.000000,        20.381350,         0.474517,         0.072913
   21, 21, 350567.45, 26456.28,         0.204498,         0.258270,         0.791802,        -0.881577,         0.638699,        -1.380269,        -0.124904,         0.201821,        -0.618884,         1.128329,         0.851264,         1.325474,        -0.062442,         0.043862,        -1.423611,        40.000000,        42.111575,         0.260450,         0.118146
   22, 22, 356783.59, 23682.89,         0.240368,         0.231860,         1.036691,        -1.027193,         0.586485,        -1.751439,        -0.180159,         0.183468,        -0.981965,         1.158227,         0.832336,         1.391538,        -0.056585,         0.041985,        -1.347747,        15.000000,        15.485836,         0.263640,         0.041166
   23, 23, 356225.47, 19763.98,         0.258684,         0.210344,         1.229817,        -1.271314,         0.522043,        -2.435268,        -0.253872,         0.151458,        -1.676191,         1.470227,         0.755643,         1.945662,        -0.044231,         0.038818,        -1.139451,        47.000000,        38.177638,         0.307757,         0.092187
   24, 24, 338360.54, 25697.56,         0.115249,         0.287158,         0.401342,        -0.991641,         0.734296,        -1.350464,        -0.090407,         0.218174,        -0.414382,         1.391735,         0.881479,         1.578864,        -0.046804,         0.046795,        -1.000185,        68.000000,        64.363614,         0.311498,         0.326176
   25, 25, 337846.31, 18213.38,         0.193702,         0.250740,         0.772520,        -1.611768,         0.677995,        -2.377256,        -0.167980,         0.191723,        -0.876162,         1.474831,         0.847620,         1.739967,        -0.033516,         0.046332,        -0.723387,        17.000000,        14.972376,         0.334137,         0.033083
   26, 26, 344074.13, 27136.92,         0.152245,         0.281171,         0.541466,        -0.805902,         0.692984,        -1.162944,        -0.091507,         0.216267,        -0.423119,         1.228591,         0.872645,         1.407893,        -0.059334,         0.045824,        -1.294808,        57.000000,        49.467761,         0.275634,         0.096291
   27, 27, 349087.82, 19336.47,         0.242237,         0.222190,         1.090223,        -1.219009,         0.541928,        -2.249393,        -0.203902,         0.162869,        -1.251936,         1.433221,         0.804779,         1.780887,        -0.052181,         0.041391,        -1.260699,        40.000000,        27.274348,         0.308897,         0.079935
   28, 28, 343402.57, 18620.67,         0.228349,         0.233024,         0.979938,        -1.324083,         0.565340,        -2.342102,        -0.192448,         0.171834,        -1.119962,         1.467492,         0.817205,         1.795745,        -0.048286,         0.043084,        -1.120740,        47.000000,        43.851786,         0.320666,         0.074360
   29, 29, 359036.48, 1198.74,         0.166543,         0.193460,         0.860868,        -2.229391,         0.488056,        -4.567895,        -0.265709,         0.121736,        -2.182669,         2.066186,         0.516652,         3.999181,         0.013943,         0.033923,         0.411021,        49.000000,        41.180186,         0.621820,         0.045722
   30, 30, 370771.99, -1522.12,         0.192663,         0.185880,         1.036494,        -2.280613,         0.482755,        -4.724166,        -0.313518,         0.115757,        -2.708413,         2.271392,         0.511243,         4.442883,         0.006307,         0.032844,         0.192036,        49.000000,        44.425532,         0.634168,         0.072466
   31, 31, 376842.13, -7139.16,         0.259483,         0.196444,         1.320902,        -2.827956,         0.523083,        -5.406325,        -0.319562,         0.117668,        -2.715790,         2.204353,         0.558319,         3.948196,         0.005539,         0.035118,         0.157723,        27.000000,        26.287697,         0.671832,         0.066229
   32, 32, 318049.53, 32744.59,        -0.260030,         0.284771,        -0.913121,        -0.964873,         1.014979,        -0.950634,         0.066519,         0.232950,         0.285552,         2.095868,         0.991154,         2.114574,         0.016688,         0.050448,         0.330805,       120.000000,       120.914102,         0.317862,         0.231834
   33, 33, 325761.21, 31092.21,        -0.051107,         0.308710,        -0.165551,        -1.682673,         1.096548,        -1.534519,        -0.000339,         0.237782,        -0.001425,         1.572682,         0.990697,         1.587450,         0.004222,         0.052056,         0.081115,        28.000000,        29.080051,         0.338076,         0.127465
   34, 34, 318112.24, 28405.62,        -0.298183,         0.281597,        -1.058899,        -0.865145,         0.984853,        -0.878451,         0.068579,         0.228447,         0.300195,         2.219153,         0.981658,         2.260617,         0.022145,         0.050345,         0.439864,        16.000000,        18.270808,         0.320685,         0.061141
   35, 35, 310480.1, 28809.03,        -0.517528,         0.276213,        -1.873651,         0.171199,         0.960144,         0.178306,         0.112539,         0.234238,         0.480449,         2.933901,         1.008040,         2.910500,         0.024241,         0.051666,         0.469187,        14.000000,        18.603253,         0.294563,         0.043861
   36, 36, 306513.97, 32751.48,        -0.548047,         0.284079,        -1.929208,         0.484598,         1.011181,         0.479240,         0.106474,         0.247466,         0.430257,         3.169050,         1.059698,         2.990521,         0.015111,         0.054099,         0.279327,        43.000000,        42.463955,         0.283844,         0.303317
   37, 37, 311395.51, 33538.42,        -0.423210,         0.282352,        -1.498874,        -0.185225,         1.004804,        -0.184339,         0.098657,         0.241242,         0.408952,         2.642776,         1.031280,         2.562618,         0.017357,         0.051909,         0.334376,        29.000000,        37.101328,         0.295902,         0.078738
   38, 38, 314408.34, -4572.95,        -0.664149,         0.235370,        -2.821725,        -1.113383,         0.573712,        -1.940665,         0.012362,         0.147741,         0.083676,         2.996171,         0.863365,         3.470342,         0.165998,         0.046068,         3.603305,       401.000000,       395.795127,         0.360287,         0.174558
   39, 39, 303850.22, 22478,        -0.775653,         0.281587,        -2.754573,         1.485234,         0.973978,         1.524916,         0.112620,         0.237257,         0.474676,         4.092502,         1.026307,         3.987600,         0.023387,         0.056220,         0.415994,       210.000000,       217.789214,         0.282343,         0.224953
   40, 40, 337540.25, -12310.61,         0.299467,         0.130515,         2.294495,        -2.560996,         0.273892,        -9.350371,        -0.359428,         0.109731,        -3.275542,         1.552077,         0.370105,         4.193606,         0.014272,         0.021100,         0.676418,       711.000000,       674.910261,         0.744950,         0.190187
   41, 41, 330948.96, -8687.59,         0.264934,         0.152254,         1.740082,        -2.443800,         0.312046,        -7.831533,        -0.360084,         0.118959,        -3.026952,         1.470627,         0.451580,         3.256623,         0.021052,         0.026253,         0.801895,       544.000000,       558.803122,         0.654796,         0.157300
   42, 42, 327143.99, -3103.01,         0.110966,         0.182494,         0.608054,        -2.218168,         0.423785,        -5.234183,        -0.296565,         0.125306,        -2.366724,         1.403994,         0.628184,         2.235003,         0.051782,         0.035986,         1.438945,       557.000000,       571.529840,         0.541777,         0.187913
   43, 43, 312830.72, 21412.1,        -0.615747,         0.271403,        -2.268755,         0.338916,         0.928636,         0.364960,         0.134515,         0.222669,         0.604104,         3.104334,         0.987433,         3.143844,         0.042952,         0.050864,         0.844452,       132.000000,       120.873274,         0.299386,         0.089751
   44, 44, 312874.14, -17053.63,         0.140700,         0.170717,         0.824170,        -2.245969,         0.410701,        -5.468627,        -0.375440,         0.130191,        -2.883759,         1.357919,         0.612085,         2.218514,         0.058527,         0.029061,         2.013961,       395.000000,       373.053206,         0.478694,         0.202327
   45, 45, 293680.38, -8010.1,        -0.434179,         0.287082,        -1.512390,        -1.014230,         0.706696,        -1.435172,        -0.105497,         0.203397,        -0.518677,         3.152210,         0.777577,         4.053887,         0.096685,         0.051000,         1.895791,        97.000000,       110.720122,         0.359165,         0.128554
   46, 46, 325185.11, 20460.45,        -0.083471,         0.300518,        -0.277758,        -1.679610,         1.009475,        -1.663844,        -0.035819,         0.227330,        -0.157564,         1.833402,         0.941795,         1.946710,         0.017245,         0.051423,         0.335351,        91.000000,        84.711932,         0.352332,         0.103172
   47, 47, 305971.31, 8472,        -1.005862,         0.297659,        -3.379237,         1.670529,         0.964242,         1.732479,         0.132351,         0.229728,         0.576121,         4.673752,         0.953114,         4.903665,         0.078245,         0.063163,         1.238783,        97.000000,       108.093666,         0.296573,         0.076124
   48, 48, 335330.5, -108.19,         0.252785,         0.201873,         1.252201,        -2.603812,         0.490857,        -5.304620,        -0.322990,         0.131990,        -2.447071,         1.508117,         0.541663,         2.784234,         0.022911,         0.038325,         0.597825,       148.000000,       156.042277,         0.575159,         0.162602
   49, 49, 339115.66, 3202.05,         0.276236,         0.196595,         1.405099,        -2.743281,         0.485968,        -5.644984,        -0.310323,         0.129874,        -2.389422,         1.683182,         0.519067,         3.242706,         0.013155,         0.036785,         0.357607,       269.000000,       254.580734,         0.540672,         0.170896
   50, 50, 309271.13, -10589.17,        -0.382215,         0.219849,        -1.738538,        -1.605599,         0.569864,        -2.817513,        -0.120898,         0.151096,        -0.800138,         2.735783,         0.804818,         3.399259,         0.122724,         0.040368,         3.040125,       183.000000,       191.891035,         0.403648,         0.108789
   51, 51, 319972.62, 24634.35,        -0.269254,         0.286012,        -0.941407,        -1.045096,         0.986957,        -1.058907,         0.050952,         0.226417,         0.225036,         2.159865,         0.979233,         2.205671,         0.025427,         0.050862,         0.499918,        86.000000,        85.693009,         0.329145,         0.098756
   52, 52, 317013.43, 12374.14,        -0.780378,         0.284264,        -2.745259,         0.263194,         0.894827,         0.294128,         0.175423,         0.211528,         0.829315,         3.190682,         0.944905,         3.376724,         0.097477,         0.050753,         1.920614,        86.000000,        95.192006,         0.307126,         0.062321
   53, 53, 323345.93, 2314.46,        -0.257683,         0.249389,        -1.033254,        -1.721612,         0.642563,        -2.679291,        -0.154316,         0.152204,        -1.013872,         2.351799,         0.771786,         3.047216,         0.102117,         0.049739,         2.053077,       244.000000,       265.574613,         0.379512,         0.180193
   54, 54, 327610.55, -7504.02,         0.202771,         0.161601,         1.254764,        -2.313593,         0.343123,        -6.742751,        -0.343144,         0.122289,        -2.806002,         1.363105,         0.559147,         2.437827,         0.035173,         0.030041,         1.170829,       120.000000,       106.439022,         0.598308,         0.030515
   55, 55, 343813.29, -11626.17,         0.281928,         0.126698,         2.225196,        -2.660397,         0.280532,        -9.483407,        -0.333515,         0.102201,        -3.263312,         1.666106,         0.351385,         4.741539,         0.016419,         0.021339,         0.769452,       297.000000,       311.215868,         0.773737,         0.121719
   56, 56, 342508.85, -4698.16,         0.277147,         0.159408,         1.738605,        -2.650464,         0.365969,        -7.242317,        -0.325429,         0.113606,        -2.864537,         1.583911,         0.387917,         4.083120,         0.017741,         0.028110,         0.631115,       393.000000,       392.285035,         0.712540,         0.159555
   57, 57, 333426.78, -13559.3,         0.299718,         0.137891,         2.173589,        -2.509780,         0.270823,        -9.267238,        -0.370072,         0.117552,        -3.148147,         1.521117,         0.383049,         3.971081,         0.014111,         0.021338,         0.661339,       103.000000,       113.243600,         0.722752,         0.019485
   58, 58, 330824.95, -14794.45,         0.290286,         0.146120,         1.986623,        -2.469848,         0.274431,        -8.999873,        -0.368711,         0.126306,        -2.919183,         1.522854,         0.397465,         3.831419,         0.014725,         0.021957,         0.670635,       136.000000,       138.485418,         0.704137,         0.143441
   59, 59, 304617.97, -15261.45,        -0.137787,         0.228589,        -0.602771,        -1.986946,         0.582671,        -3.410065,        -0.249870,         0.160887,        -1.553078,         2.574014,         0.743536,         3.461856,         0.086101,         0.041039,         2.098056,       160.000000,       170.239587,         0.418655,         0.224662
   60, 60, 338062.78, -13156.47,         0.297045,         0.127839,         2.323577,        -2.562120,         0.269067,        -9.522242,        -0.356516,         0.108922,        -3.273123,         1.553427,         0.365557,         4.249480,         0.014817,         0.020543,         0.721261,       102.000000,       102.291430,         0.753154,         0.045800
   61, 61, 325419.58, -15527.5,         0.245201,         0.160049,         1.532036,        -2.353913,         0.301036,        -7.819363,        -0.363067,         0.135559,        -2.678297,         1.458519,         0.477045,         3.057401,         0.024051,         0.024951,         0.963956,       142.000000,       144.270001,         0.616022,         0.099553
   62, 62, 324052.62, -12510.9,         0.206265,         0.160989,         1.281236,        -2.271793,         0.323659,        -7.019095,        -0.361533,         0.130111,        -2.778651,         1.357355,         0.573848,         2.365356,         0.035111,         0.027448,         1.279189,        83.000000,        83.731177,         0.577903,         0.093749
   63, 63, 327521.88, -17674.68,         0.265524,         0.149947,         1.770786,        -2.426196,         0.273552,        -8.869231,        -0.357737,         0.131604,        -2.718281,         1.534896,         0.393693,         3.898715,         0.018555,         0.021957,         0.845060,        78.000000,        76.179327,         0.680411,         0.025033
   64, 64, 322114.34, -17894.35,         0.263107,         0.156907,         1.676836,        -2.401323,         0.299913,        -8.006735,        -0.397581,         0.131810,        -3.016332,         1.401423,         0.442153,         3.169545,         0.027255,         0.023895,         1.140628,       201.000000,       187.182346,         0.596888,         0.094240
   65, 65, 320355.21, 5840.48,        -0.606132,         0.277310,        -2.185751,        -0.869381,         0.769438,        -1.129891,         0.004580,         0.187344,         0.024449,         3.035109,         0.898630,         3.377483,         0.133432,         0.052068,         2.562668,        87.000000,        95.320483,         0.325488,         0.061483
   66, 66, 330341.07, 12925.79,         0.141970,         0.260439,         0.545121,        -2.302606,         0.838166,        -2.747196,        -0.209314,         0.200414,        -1.044411,         1.822763,         0.894128,         2.038593,         0.008371,         0.049670,         0.168541,        89.000000,        86.761490,         0.357803,         0.060487
   67, 67, 318527.16, 8318.24,        -0.775156,         0.288317,        -2.688558,        -0.168303,         0.840226,        -0.200306,         0.120578,         0.204948,         0.588337,         3.203813,         0.922663,         3.472353,         0.130311,         0.051873,         2.512107,        80.000000,        78.584364,         0.309558,         0.075799
   68, 68, 347297.26, -13547.71,         0.275953,         0.124335,         2.219435,        -2.737035,         0.279028,        -9.809160,        -0.325867,         0.100200,        -3.252155,         1.755617,         0.344017,         5.103291,         0.017105,         0.021007,         0.814283,       105.000000,       115.128257,         0.793404,         0.067353
   69, 69, 321375.58, -10594.12,         0.109654,         0.165188,         0.663812,        -2.129105,         0.360387,        -5.907827,        -0.325026,         0.127629,        -2.546644,         1.353485,         0.677463,         1.997875,         0.054227,         0.030117,         1.800566,       114.000000,       128.763531,         0.527533,         0.075424
   70, 70, 318675.19, -8454.47,        -0.100827,         0.181715,        -0.554863,        -1.829842,         0.434644,        -4.209979,        -0.227339,         0.130134,        -1.746966,         1.620706,         0.780358,         2.076875,         0.086833,         0.034950,         2.484498,       101.000000,        94.072491,         0.453839,         0.094996
   71, 71, 350174.04, -12060.87,         0.271102,         0.131327,         2.064328,        -2.827259,         0.303485,        -9.315963,        -0.311727,         0.100456,        -3.103106,         1.801234,         0.340387,         5.291716,         0.017979,         0.022656,         0.793558,       181.000000,       167.386987,         0.792926,         0.099114
   72, 72, 329442.54, 5939.52,         0.133239,         0.222596,         0.598570,        -2.514372,         0.626314,        -4.014557,        -0.279963,         0.145297,        -1.926833,         1.987647,         0.697963,         2.847783,         0.034207,         0.044021,         0.777062,        82.000000,        79.187407,         0.406308,         0.114620
   73, 73, 307098.94, 992.68,        -0.988640,         0.288263,        -3.429647,         0.352810,         0.786639,         0.448503,         0.127944,         0.205734,         0.621888,         4.120787,         0.830165,         4.963816,         0.154279,         0.054396,         2.836203,        93.000000,       100.920017,         0.316722,         0.180365
   74, 74, 337247.61, 14030.91,         0.237111,         0.229550,         1.032936,        -2.186696,         0.649200,        -3.368292,        -0.228525,         0.169990,        -1.344343,         1.594942,         0.807363,         1.975496,        -0.014888,         0.045831,        -0.324842,        67.000000,        75.798100,         0.352022,         0.184650
   75, 75, 306612.95, -2173.79,        -0.889654,         0.276226,        -3.220749,        -0.272512,         0.719987,        -0.378496,         0.093332,         0.193338,         0.482740,         3.868788,         0.828260,         4.670985,         0.162985,         0.050711,         3.213992,        55.000000,        60.154850,         0.335458,         0.118145
   76, 76, 301727, -6640.87,        -0.631110,         0.271300,        -2.326242,        -0.964801,         0.686031,        -1.406353,        -0.030322,         0.191275,        -0.158524,         3.654894,         0.803855,         4.546709,         0.134583,         0.048539,         2.772688,        68.000000,        65.993343,         0.371203,         0.067122
   77, 77, 326724.18, 5478.1,         0.000555,         0.241737,         0.002296,        -2.259401,         0.694812,        -3.251816,        -0.241819,         0.157584,        -1.534538,         2.174788,         0.780002,         2.788184,         0.056083,         0.047753,         1.174453,        47.000000,        32.894346,         0.377135,         0.066141
   78, 78, 311503.39, 15708.66,        -0.818716,         0.268237,        -3.052211,         0.954203,         0.894441,         1.066815,         0.166755,         0.212336,         0.785335,         3.641911,         0.955665,         3.810866,         0.066883,         0.050830,         1.315813,        33.000000,        35.420203,         0.295041,         0.073017
   79, 79, 316934.08, -10632.09,        -0.075116,         0.180727,        -0.415630,        -1.881044,         0.435888,        -4.315426,        -0.248591,         0.132905,        -1.870444,         1.564051,         0.781064,         2.002461,         0.085788,         0.033700,         2.545655,        43.000000,        49.174304,         0.455932,         0.044167
   80, 80, 317980.71, -13171.59,         0.092239,         0.169582,         0.543922,        -2.090885,         0.384577,        -5.436837,        -0.333823,         0.132261,        -2.523976,         1.283257,         0.690706,         1.857893,         0.061722,         0.029680,         2.079606,        52.000000,        44.961215,         0.493251,         0.044589
   81, 81, 298790.59, -2464.08,        -0.721634,         0.288413,        -2.502087,        -0.248680,         0.742398,        -0.334968,         0.002807,         0.207562,         0.013524,         3.854126,         0.797169,         4.834764,         0.119049,         0.051778,         2.299196,        75.000000,        50.409484,         0.345574,         0.193471
   82, 82, 294903.64, 214.57,        -0.715467,         0.299008,        -2.392800,         0.233284,         0.807998,         0.288718,        -0.000884,         0.219016,        -0.004036,         3.932824,         0.811706,         4.845132,         0.091462,         0.054497,         1.678309,        33.000000,        20.964390,         0.330869,         0.068717
   83, 83, 284950.61, -7897.72,        -0.333358,         0.298516,        -1.116717,        -0.966984,         0.730027,        -1.324586,        -0.130102,         0.210692,        -0.617498,         2.832029,         0.813361,         3.481886,         0.073151,         0.052949,         1.381519,        11.000000,         6.611767,         0.335684,         0.088053
   84, 84, 302616.14, 12642.65,        -0.929293,         0.294875,        -3.151481,         1.966013,         0.981958,         2.002135,         0.096345,         0.235379,         0.409320,         4.810409,         0.994953,         4.834810,         0.038624,         0.063273,         0.610441,        23.000000,        17.227410,         0.290621,         0.042134
   85, 85, 298937.62, 11074.43,        -0.890975,         0.300017,        -2.969749,         1.867078,         0.973990,         1.916937,         0.060819,         0.240861,         0.252506,         4.882663,         0.977309,         4.996027,         0.034174,         0.065111,         0.524857,        43.000000,        26.949252,         0.294826,         0.038855
   86, 86, 292980.66, 10621.27,        -0.796325,         0.295425,        -2.695524,         1.460115,         0.924846,         1.578766,         0.036278,         0.234504,         0.154699,         4.507903,         0.901625,         4.999753,         0.035204,         0.062233,         0.565689,        46.000000,        54.842019,         0.297788,         0.161135
   87, 87, 291341.64, 3602.46,        -0.700048,         0.296149,        -2.363835,         0.570643,         0.841039,         0.678498,         0.008137,         0.222576,         0.036558,         3.933803,         0.827178,         4.755692,         0.066909,         0.056293,         1.188594,        19.000000,        14.288853,         0.315926,         0.046537
   88, 88, 296052.78, 6812.78,        -0.830077,         0.297655,        -2.788724,         1.261332,         0.906985,         1.390687,         0.030671,         0.230224,         0.133224,         4.553608,         0.885141,         5.144500,         0.057821,         0.059669,         0.969040,        11.000000,         7.961283,         0.307865,         0.028596
   89, 89, 314476.95, 3490.04,        -1.141825,         0.299832,        -3.808216,         0.431086,         0.850574,         0.506818,         0.225329,         0.209722,         1.074416,         3.948458,         0.955329,         4.133086,         0.192603,         0.060614,         3.177543,        30.000000,        30.111612,         0.292016,         0.137305
   90, 90, 311673.48, 10101.08,        -1.044039,         0.289585,        -3.605295,         1.265189,         0.932667,         1.356528,         0.220477,         0.217238,         1.014911,         4.064911,         0.970515,         4.188407,         0.111449,         0.056004,         1.990027,        27.000000,        29.208423,         0.295118,         0.085703
   91, 91, 300937.58, 3470.02,        -0.911255,         0.302245,        -3.014960,         1.010957,         0.882824,         1.145140,         0.049999,         0.226077,         0.221158,         4.604697,         0.874317,         5.266619,         0.095269,         0.057535,         1.655849,        18.000000,        23.586164,         0.316952,         0.209182
   92, 92, 286991.93, 9571.27,        -0.702632,         0.294572,        -2.385263,         1.066221,         0.895460,         1.190696,         0.029025,         0.231555,         0.125348,         4.045694,         0.874597,         4.625783,         0.034954,         0.060784,         0.575054,         7.000000,         9.503093,         0.297251,         0.078236
   93, 93, 307386.12, 16090.18,        -0.882584,         0.280083,        -3.151154,         1.571206,         0.961380,         1.634324,         0.146195,         0.226174,         0.646383,         4.199536,         1.008865,         4.162634,         0.048446,         0.055734,         0.869223,         7.000000,        12.056035,         0.288426,         0.037378
   94, 94, 300604.96, 17843.82,        -0.874719,         0.295398,        -2.961153,         2.103605,         1.018541,         2.065312,         0.082255,         0.245531,         0.335008,         4.806169,         1.053861,         4.560532,         0.014904,         0.063171,         0.235927,        15.000000,        16.907190,         0.282662,         0.031298
   95, 95, 303917.55, 29223.91,        -0.647221,         0.279687,        -2.314091,         0.937070,         0.964793,         0.971265,         0.111049,         0.240531,         0.461684,         3.572320,         1.020116,         3.501876,         0.017737,         0.054367,         0.326246,        44.000000,        42.445516,         0.283128,         0.097074
   96, 96, 296097.2, 19299.56,        -0.851448,         0.304044,        -2.800410,         2.253133,         1.047426,         2.151114,         0.056539,         0.257407,         0.219649,         4.977484,         1.072165,         4.642463,        -0.001317,         0.067391,        -0.019535,        25.000000,        19.069701,         0.279623,         0.076786
   97, 97, 291327.94, 19385.45,        -0.819541,         0.308116,        -2.659842,         2.160705,         1.036939,         2.083733,         0.051502,         0.261293,         0.197105,         4.893325,         1.042486,         4.693902,        -0.006171,         0.069602,        -0.088654,        15.000000,        16.493665,         0.279561,         0.056827
   98, 98, 288651.19, 16782.21,        -0.778723,         0.303345,        -2.567120,         1.811858,         0.987496,         1.834801,         0.052442,         0.252723,         0.207509,         4.581482,         0.974011,         4.703728,         0.004560,         0.067625,         0.067434,        53.000000,        55.607889,         0.284159,         0.294730
   99, 99, 321850.11, 16542.18,        -0.295992,         0.287969,        -1.027860,        -1.130831,         0.930817,        -1.214880,         0.021812,         0.217808,         0.100142,         2.262750,         0.928246,         2.437661,         0.044488,         0.050553,         0.880029,        24.000000,        28.950882,         0.335305,         0.076611
